,title,salary,company,description,location
166,Data Migration Engineer (Remote),"$110,000 - $130,000 a year",Gray Digital,"2+ years hands on experience in building data pipelines in SQL, Python (preferred). Analytical thinking - in search of the truth and can dig into data to make…","New York, NY +2 locations"
167,Data Engineer (8130),,KPMG,Minimum three years of recent experience as a CyberArk engineer. KPMG Assignment Select is geared toward independent professionals interested in temporary or…,Remote
168,Data Engineer (Research),,Jellyfish,"Proven experience in data engineering, database administration, data pipeline development, or building data platforms. You are a strong programmer.","Boston, MA"
169,Data Engineer,"$80,000 - $150,000 a year",Invictech Inc,Define and build data acquisitions and consumption strategies. Good understanding of data streaming tools like Kafka or RabbitMQ.,"East Windsor, NJ"
170,Software Engineer II - Data Infrastructure,"$140,000 - $204,000 a year",Indeed,"Some of these systems include: data replication pipelines (logging and change data capture), the Spark ecosystem and other derived data creation frameworks, the…","San Francisco, CA +3 locations"
171,Data Engineer (Remote - no sponsorships),,Trace3,"Experience with federated data between onpremise and cloud platforms. Perform hands on development of apache, big data technologies, and framework.","San Francisco, CA +1 location"
172,Sr. Data Engineer,$40 - $50 an hour,Cloud zenix LLc,"Updating data within repositories, data marts, and data warehouses. Monitoring jobs and identifying bottlenecks in the data processing pipeline.",Remote
173,Senior Data Engineer,$70 - $90 an hour,Pacific Data Integrators,"Experience in data acquisition, data set process, improving data reliability, quality and efficiency. Experience with large data sets to address business issues…",Remote
174,Data Engineer - TRAINING,"$60,000 - $70,000 a year",PCS Global Tech,"Technical expertise with data models, data mining, and segmentation techniques. Previous experience as a data engineer or in a similar role (such as internships…","Iowa City, IA +1 location"
175,"Senior Software Engineer, Data Processing and Serving","$154,800 a year",Chime,"Design data warehouse schemas and scale data warehouse process data for 10x data growth. Ownership of all aspects of data - data quality, data governance, data…","San Francisco, CA"
176,Backend Software Engineer (Data) - Remote Friendly,,Unit21,Data engineers at Unit21 are software engineers with a deep understanding of data flows and distributed processing. Cloud experience - preferably with AWS.,"San Francisco, CA"
177,Data Engineer,,Romu Systems LLC,"Leads the team of data engineers and data visualization experts. 5-10 years of relevant experience as a Senior Data Engineer with experience with data models,…","Hoboken, NJ"
178,Senior BI Data Engineer (Remote),"$120,000 - $180,000 a year",Home Depot / THD,"Creating programmatic artifacts to extract, clean, transform, move, and load data into data lake, data warehouse and appropriate data mart.?","Atlanta, GA"
179,AWS Data Engineer,,Spotline Inc,"Looking for super strong data engineers with *Glue ETL, PySpark, AWS experience*. They should be able to hit the ground and running without much handholding.","Malvern, PA"
180,"Software Engineer II - (Data Catalog, Data Classification, Data Security) - Product Technology Team","$132,000 - $192,000 a year",Indeed,Are interested in the data security and data privacy space; or have experience in building systems that detect and prevent data loss or leakage.,United States
181,Data Modeler/Data Engineer,$43.13 - $60.57 an hour,Tekskills,"Collaborate with data engineers, solution architects other stakeholders on the data model, maintenance and optimization. Position: Data Modeler/Data Engineer*.",Remote
182,Data Warehouse Engineer,,Pinger,"Support Ad-hoc data related requests using MySQL, S3 and AWS Redshift. Must have knowledge of database design and modeling in the context of data warehousing.",Remote
183,Senior Data Engineer,,Calibrate,"The Data Engineering Team maintains and builds out the data platform in Google Cloud, enabling data scientists, data analysts, and business users to generate…","New York, NY"
184,Data Engineer,,Newsela,"You'll be working alongside data analysts and data scientists, who are investigating and answering strategic questions that will impact the marketing strategy.","Chicago, IL"
185,Data Engineer,,arreglo consulting,"Azure data factory: 2 years (Required). Contract, CTH, RTH, or Direct Hire: Flex hours, WFH, Travel, etc. Some sort of scripting languages.",Remote
186,Azure Data Engineer,$39.61 - $70.00 an hour,Laiba Technologies,"Designing and implementing highly performant data ingestion pipelines from multiple sources using Azure Databricks. Skills: Data Bricks, SQL Server, Power BI*.","Columbus, MS"
187,Remote Data Engineer,,Edgesource,Designs data integrations and data quality framework. 2-4+ years of experience as a data engineer. Performs data analysis required to troubleshoot data related…,"Alexandria, VA"
188,Data Engineer,"$50,000 - $175,000 a year",LendingTree,"We are seeking a data engineer who will be passionate about data engineering and building steaming data pipelines and will work with partners across Marketing,…","Seattle, WA"
189,Data Engineer,"$130,000 - $190,940 a year",Avancier,Hey This is *Shahnawaz Khan* from *Avanciers* working as a *Lead Recruiter.* If you are available in the job market please do share your resume *Position:…,"Illinois Park, IL"
190,Analytics Engineer / Data Engineer,,Blue Cross Blue Shield of Michigan,"Implement data structures using best practices for data modeling and visualizations. Design, develop, document and test advanced data systems that supports the…","Detroit, MI"
191,Data Center Operations Engineer,,Meta,"Assist with process improvements and best practices in data center operations. Demonstrate personal leadership, identifying and helping to create documentation…","Altoona, IA +2 locations"
192,Data Engineer (Remote Option),"$100,000 - $109,000 a year",University of Michigan,"This position is for a data engineer who can wrangle messy and complicated data, pull data from APIs, and build structured data products for use in machine…","Ann Arbor, MI"
193,Google data engineer,,Infinity Quest," Defining governance and roadmaps for data analytics projects.  Implement data services including Google BigQuery, Apache Spark & Hadoop.","San Ramon, CA"
194,Big Data Engineer,$60 - $80 an hour,Job Cloud inc.,"Excellent knowledge of interaction with various data source. Location: onsite from 1st day in Raleigh, NC*. Type: Contract, long term , 2-3-4+ year, multi-year…","Raleigh, NC"
195,Entry Level Data Engineer - 482013,"$50,000 - $55,000 a year",I28 Technologies Corporation,"Understanding in Azure data migration patterns. Azure Data platform implementation, Managing projects through the entire project lifecycle.",Remote +1 location
196,Data Engineer / AWS Data Bricks,$70 an hour,Infinity Quest,"Must possess 5+ years of experience with developing business intelligence solutions including data integration, data schema development, data pipelines,…",Remote
197,Lead Data Engineer,$95 - $100 an hour,Clairvoyant,"Leads data requirement analysis and the data preparation process development for targeted data solutions. Additionally, candidates should be well-versed in data…",Remote
198,Lead Data Engineer,$60 - $80 an hour,Infinity Quest,"ETL, Native AWS Pipeline builder. Experience with AWS end-to-end cloud development, deployment, fine-tuning for scalability and performance.",Remote +2 locations
199,Senior Data Engineer,,"Aura Sub, LLC",5+ years of experience as a data engineer working with a modern tech stack. Enhance and maintain the infrastructure powering our analytics and data products.,"Boston, MA"
200,Data Engineer,,Peloton,"In this role, you will help scale Peloton's data infrastructure for business needs by building batch and streaming data pipelines that process terabytes of data…","New York, NY"
201,Data Engineer (Remote),,Q-Centrix,"Have had exposure to data modeling for data warehousing - star, snowflake schema designs. Build the infrastructure required for optimal extraction,…",Remote
202,Data Engineer- Big Data OR ADF (Azure Data Factory),,Tech Mahindra,"2+ years of experience of working with big data. 2+ years working with SQL, transactional databases, and data warehouses. Nice to have ADF (Azure Data Factory).",Remote
