,title,company,salary,description,location
163,Data Engineer/ Data Scientist,Aegis Ventures,,"Collect requirements, describe data modeling decisions and data engineering strategy.Onboarding raw datasets, designing data models that restructure the data…","Remote in New York, NY 10010"
164,Data Engineer,Newfish Inc,,"Collect requirements, describe data modeling decisions and data engineering strategy.Onboarding raw datasets, designing data models that restructure the data…","Remote in New York, NY"
165,Data Pipeline Engineer,kairos technologies,$65 - $75 an hour,"Experience with data modeling, data warehousing, and building high-volume ETL/ELT pipelines.Experience with modern data technologies such as SQL and non-SQL…",Remote
166,Data Engineer (Research),Jellyfish,,"Proven experience in data engineering, database administration, data pipeline development, or building data platforms.You are a strong programmer.","Remote in Boston, MA"
167,Data Engineer,Bally's Interactive,,"You will be integrating 3rd party data platforms, building batch and streaming data pipelines for our cloud data platform and our enterprise data warehouse, you…","Warwick, RI"
168,Data Analytics Engineer (Remote),Axle,,"Strong working knowledge of data warehousing, schema, and data modeling best practices.Drive data quality by transforming dynamic data and business logic into…","Remote in Atlanta, GA 30336"
169,Data Engineer,Sedna Consulting Group,$60 - $70 an hour,"Looking for data engineers, hands on, individual contributors, to functionally map/move data from SAP and load it into Pepsico’s Legacy systems.",Remote
170,Data Engineer,Trianz,,"Build data expertise and own data quality for allocated areas of ownership.Experience with large data sets, Hadoop, and data visualization tools.","San Francisco, CA 94104 (Financial District area)"
171,Data Engineer,Anno.Ai,,"As a data engineer supporting the data operations division, you will work directly with other infrastructure, back-end, front-end, data science, and platform…","Remote in Washington, DC"
172,Data Engineer,BatchService,,"We are looking for an expert data engineer to help take our pipeline to the next level, improving performance, reliability, maintainability, and flexibility.",Remote
173,Data Systems: Software Engineer,Danger Devices,"$60,000 - $145,204 a year",Familiarity with data analysis methodologies.Developing creative solutions for data analysis.Improving efficiencies from test data collection through analysis…,Remote
174,Data Engineer / AWS Data Bricks,Infinity Quest,$70 an hour,"Must possess 5+ years of experience with developing business intelligence solutions including data integration, data schema development, data pipelines,…",Remote
175,Data Engineer,Lacework,,Build data expertise and own data quality for your areas.This individual would be a leader in the definition and development of the data science & data…,"San Jose, CA"
176,Data Engineer –with Kendra,Precision Technology,$60 - $62 an hour,Data engineer: 9 years (Required).Working Hours: US ET SMEs should be willing to travel once a quarter to Atlanta*.Kendra experience is must-have.,Remote
177,Senior Data Engineer,Anheuser-Busch,"$135,000 - $165,000 a year",In this role you will work at the intersection of understanding business problems so that you can build data assets to support products that invoke people to…,"New York, NY"
178,Data Engineer,Sessions,,"Using a massively powerful customer acquisition engine along with sophisticated virtual monetization capability and game mechanics, the platform allows a…","Remote in San Francisco, CA"
179,Entry Level Data Engineer,BeaconFire Solution,"$65,000 - $80,000 a year","Experience in data processing is a plus.Passion for data and a deep desire to learn.Perform data extraction, manipulation, and production from database tables…","East Windsor, NJ 08512"
180,Sr. Data Engineer,314e corp,$60 - $70 an hour,"Experience supporting production data engineering and production data products (data warehouses, data marts, data hubs, data lakes).",Remote
181,Data Engineer,KlearNow,,"Develop and maintain databases, data systems - reorganizing data into a readable format.Pub/sub systems, ETL, data modelling, data marts, data lakes, data…",United States
182,Data Engineer,Corestream,,"Populate a cloud data lakehouse utilized by data analysts, data scientists, and BI developers.2+ Years designing data models, building ETL pipelines, and…",Remote
183,Data Engineer (Remote or NYC),Baton Market,,"Evaluate data providers and services to extend Baton’s data systems.Build and maintain Baton’s data warehouse (ETL pipelines, data monitoring, and…","Remote in New York, NY"
184,Cloudera Data Engineer,"USG, Inc",$70 - $75 an hour,Experience in building data warehouse and data lake applications.Design and build data pipelines for ingesting data using Sqoop.,"Cleveland, OH"
185,Petroleum Engineer | Data Scientist (681177),Aramco Services Company,,May coordinate or direct work of other engineers.Review work of engineers directed on projects where additional manpower has been assigned.,"Houston, TX 77002 (Downtown area)"
186,Data Engineer - USA Remote,Blue Orange Digital,"$110,000 - $150,000 a year",Integrate data from multiple disparate sources into a single Snowflake data warehouse.Advanced experience in Python with an excellent understanding of computer…,Remote
187,Data Engineer,IKEA,"$79,778 - $116,015 a year","Implement data validation checks and data quality dashboards, in order to ensure a high degree of trust in the data residing in the systems, as well as in the…","Conshohocken, PA"
188,Data Engineer,Bitfocus,,"Solid understanding of data systems, including data relationships and data modeling with the ability to learn and understand various data environments.",Remote
189,Entry Level Data Engineer,N9 IT SOLUTIONS,$30 - $40 an hour,Eligibility: -* (Authorized to work anywhere in the USA and for only those who are staying in the USA).They use an advanced non-invasive procedure to prolong…,Remote
190,Data Engineer,Elixir,"$84,463 - $190,898 a year","He/ She will work with different stakeholders for *architecting & Building EDP application platform to support client’s internal data teams to onboard,…",Remote
191,Data Engineer,GoKwik,,"The Data Engineer takes responsibility for building and running data pipelines, designing our local data warehouse and data frameworks, and catering for…",Remote
192,Data Engineer,Jock MKT,,"Previous experience as a data engineer or in a similar role.Technical expertise with data models, data mining, and segmentation techniques.","Remote in Boston, MA"
193,Data Engineer | Recent Graduates Opportunity,PCS Globaltech,"$70,000 - $80,000 a year","Previous experience as a data engineer or in a similar role.Technical expertise with data models, data mining, and segmentation techniques.","Tuscaloosa, AL"
194,Data Engineer,Zenotis Techlonogies INC,$45 - $50 an hour,"Have a good understanding of data warehouse architecture, design, and development.Bachelor’s degree in computer science, computer engineering or related majors…",Remote
195,Data Engineer,Jock MKT,,"Previous experience as a data engineer or in a similar role.Technical expertise with data models, data mining, and segmentation techniques.","Remote in Boston, MA"
196,Data Engineer | Recent Graduates Opportunity,PCS Globaltech,"$70,000 - $80,000 a year","Previous experience as a data engineer or in a similar role.Technical expertise with data models, data mining, and segmentation techniques.","Tuscaloosa, AL"
197,Data Engineer,Noetic Strategies Inc.,,Develop and build relationships with other data engineers developing similar tools and products.Prepare data for predictive and prescriptive modeling.,"Scott AFB, IL 62225"
198,"Software Engineer, Data",Compound,,"As a software engineer, you’ll help design and develop our data infrastructure and platform.Beyond execution, you’ll collaborate with internal and external…",Remote
199,Big Data Engineer,"Headway Masters LLC,",,"Mid-level expertise in developing and managing data technologies, technical operations, reusable data services, and related tools and technologies.",Temporarily Remote in United States
200,Cloud Data Engineer,ASA,,"Experience working with Azure data factory is preferred but not required.Proficient understanding of algorithms, data structures, architectural design patterns…","Iselin, NJ 08830"
